conn_in	conn_out	dns_in_distinct	ssh_in
53092.0	18204.0	32.0	3164.0
49911.0	17880.0	31.0	3155.0
47874.0	17597.0	32.0	3101.0
49190.0	18142.0	36.0	3595.0
50696.0	18002.0	34.0	4248.0
50899.0	18843.0	33.0	3821.0
50452.0	18545.0	32.0	3917.0
50076.0	18426.0	31.0	4061.0
51403.0	19459.0	32.0	4416.0
51602.0	18825.0	29.0	4665.0
51174.0	19170.0	30.0	4137.0
50727.0	18787.0	29.0	4312.0
50900.0	18669.0	29.0	3930.0
50804.0	19237.0	30.0	3835.0
50197.0	18391.0	30.0	3849.0
48971.0	18706.0	31.0	3466.0
48341.0	18442.0	30.0	3258.0
49125.0	18450.0	32.0	3669.0
48497.0	18273.0	38.0	3740.0
52197.0	18241.0	36.0	4369.0
52809.0	18603.0	38.0	4193.0
52754.0	19001.0	39.0	3769.0
52958.0	19540.0	40.0	3864.0
52678.0	19568.0	37.0	3376.0
52614.0	19461.0	34.0	3598.0
58389.0	23729.0	33.0	3284.0
61239.0	23464.0	34.0	3834.0
61794.0	23168.0	33.0	3894.0
61692.0	22929.0	33.0	3693.0
61598.0	22817.0	38.0	3716.0
62056.0	23073.0	35.0	3684.0
56329.0	18691.0	39.0	3456.0
52416.0	18374.0	38.0	2648.0
52187.0	18354.0	36.0	3020.0
52169.0	18151.0	37.0	3068.0
51747.0	18241.0	34.0	2866.0
52422.0	18290.0	37.0	2573.0
48857.0	18309.0	32.0	2390.0
49202.0	18476.0	30.0	2426.0
49546.0	18519.0	33.0	2034.0
50123.0	18818.0	31.0	1943.0
50170.0	18645.0	28.0	1991.0
49661.0	19325.0	27.0	2006.0
50161.0	19189.0	27.0	2020.0
51364.0	19584.0	28.0	2035.0
52942.0	20163.0	25.0	2546.0
55620.0	19532.0	24.0	5269.0
57238.0	19917.0	27.0	6264.0
57568.0	19225.0	27.0	7152.0
56292.0	18855.0	26.0	7889.0
54831.0	18513.0	24.0	8777.0
51302.0	17277.0	25.0	8594.0
46085.0	16977.0	25.0	6159.0
42609.0	16284.0	24.0	5290.0
40733.0	15895.0	24.0	4974.0
42294.0	15593.0	24.0	4393.0
40656.0	15194.0	26.0	3573.0
40493.0	15957.0	26.0	3321.0
40423.0	15643.0	29.0	3163.0
42422.0	16381.0	30.0	3106.0
43213.0	16418.0	29.0	2570.0
51208.0	20910.0	29.0	2564.0
55660.0	22241.0	26.0	2530.0
56828.0	21627.0	26.0	2418.0
58645.0	22753.0	27.0	2305.0
59079.0	22299.0	24.0	2392.0
59976.0	22648.0	25.0	2556.0
56947.0	19251.0	25.0	3593.0
56463.0	18209.0	26.0	4996.0
58961.0	19216.0	28.0	6411.0
60549.0	18807.0	27.0	8001.0
61652.0	19173.0	29.0	9297.0
62129.0	19146.0	29.0	10079.0
56811.0	18366.0	28.0	9694.0
54456.0	18552.0	36.0	8700.0
52301.0	17728.0	35.0	7465.0
50182.0	17630.0	66.0	6060.0
48442.0	17331.0	66.0	4667.0
47270.0	17296.0	66.0	3786.0
46789.0	17442.0	66.0	3012.0
46582.0	17394.0	66.0	2560.0
47235.0	17964.0	66.0	2561.0
47237.0	17635.0	33.0	2504.0
47943.0	18407.0	31.0	2423.0
47553.0	18026.0	34.0	2344.0
47243.0	18375.0	37.0	2379.0
47285.0	18533.0	37.0	2380.0
46183.0	17771.0	33.0	2361.0
46528.0	18564.0	33.0	2299.0
46125.0	17787.0	32.0	2330.0
47084.0	18486.0	28.0	2297.0
51114.0	18081.0	25.0	2163.0
51142.0	17689.0	22.0	2311.0
51343.0	18488.0	24.0	2245.0
51936.0	18090.0	23.0	2243.0
51467.0	18223.0	26.0	2471.0
50829.0	17908.0	28.0	2464.0
56052.0	22570.0	28.0	2652.0
58914.0	22865.0	28.0	2830.0
59110.0	22672.0	27.0	2900.0
58591.0	22711.0	28.0	3077.0
58777.0	22788.0	28.0	2972.0
59999.0	22806.0	25.0	3228.0
57061.0	17982.0	24.0	3358.0
56410.0	18599.0	25.0	3227.0
57051.0	18042.0	30.0	3163.0
59331.0	18221.0	29.0	3015.0
61178.0	18065.0	28.0	2887.0
61028.0	17533.0	30.0	3205.0
58244.0	18251.0	30.0	3331.0
55759.0	17130.0	28.0	3402.0
55549.0	17567.0	27.0	3559.0
53598.0	17705.0	31.0	4037.0
51090.0	17537.0	33.0	4141.0
49549.0	17980.0	32.0	3747.0
46227.0	17758.0	36.0	3512.0
46620.0	18355.0	39.0	3473.0
45068.0	17744.0	38.0	3409.0
45173.0	17460.0	37.0	3344.0
45525.0	17524.0	35.0	3246.0
45640.0	17353.0	32.0	3451.0
45956.0	17307.0	29.0	3898.0
46571.0	16928.0	28.0	4082.0
47872.0	17917.0	28.0	4200.0
46823.0	17408.0	28.0	3702.0
47541.0	17750.0	29.0	3673.0
48381.0	18138.0	27.0	3420.0
50621.0	17792.0	26.0	2966.0
49377.0	18124.0	24.0	2668.0
49357.0	18035.0	24.0	2548.0
50486.0	18702.0	27.0	2669.0
50240.0	18653.0	25.0	2977.0
49972.0	18339.0	41.0	2946.0
57259.0	22917.0	40.0	3392.0
58343.0	20829.0	34.0	3535.0
58126.0	20443.0	32.0	3587.0
58981.0	20452.0	35.0	3662.0
60186.0	20464.0	34.0	3664.0
60985.0	20832.0	33.0	3650.0
54110.0	16576.0	29.0	3680.0
51209.0	15932.0	30.0	3670.0
50762.0	16020.0	27.0	3759.0
50467.0	16285.0	25.0	3788.0
49834.0	16094.0	29.0	3885.0
49314.0	15889.0	34.0	3982.0
46919.0	16193.0	37.0	4045.0
46225.0	15927.0	42.0	4161.0
47374.0	16054.0	43.0	4156.0
49558.0	16308.0	43.0	4214.0
50225.0	16182.0	42.0	4269.0
51105.0	16482.0	38.0	4317.0
50386.0	16446.0	42.0	4367.0
50565.0	16714.0	45.0	4390.0
50331.0	16903.0	43.0	4463.0
47290.0	16454.0	43.0	4443.0
46855.0	16736.0	41.0	4354.0
46604.0	16836.0	44.0	4207.0
47267.0	16832.0	37.0	4082.0
46723.0	16861.0	37.0	3980.0
47489.0	16866.0	36.0	3836.0
49063.0	17246.0	41.0	3739.0
49387.0	17258.0	49.0	3754.0
50182.0	17208.0	45.0	3836.0
51493.0	17101.0	47.0	3814.0
52154.0	17295.0	46.0	3726.0
50911.0	17396.0	47.0	3610.0
52440.0	17276.0	47.0	3512.0
87644.0	17364.0	44.0	3454.0
231882.0	17142.0	40.0	3337.0
384732.0	21306.0	39.0	3235.0
387173.0	21317.0	36.0	3233.0
386858.0	20653.0	34.0	3282.0
384523.0	20517.0	32.0	3424.0
349230.0	20688.0	30.0	3315.0
204282.0	20496.0	31.0	3296.0
53940.0	16904.0	34.0	3412.0
52076.0	16695.0	38.0	3540.0
53976.0	16880.0	43.0	3607.0
55158.0	17640.0	44.0	3574.0
54537.0	17015.0	44.0	3725.0
54342.0	16991.0	43.0	3844.0
50619.0	17023.0	41.0	3876.0
49846.0	16482.0	40.0	3847.0
48794.0	16951.0	38.0	3818.0
47810.0	16253.0	37.0	3823.0
47900.0	16160.0	41.0	3825.0
47295.0	16612.0	39.0	3944.0
46253.0	15680.0	39.0	4050.0
46752.0	16583.0	40.0	4141.0
47547.0	16186.0	41.0	4200.0
47811.0	16625.0	36.0	4186.0
48021.0	17272.0	29.0	4208.0
49475.0	16937.0	28.0	4134.0
49647.0	18045.0	29.0	4110.0
49656.0	17700.0	26.0	4074.0
48253.0	17932.0	26.0	4139.0
47972.0	18175.0	31.0	4251.0
48509.0	18007.0	29.0	4341.0
47589.0	18360.0	29.0	4470.0
50517.0	17754.0	31.0	4541.0
51155.0	18517.0	32.0	4593.0
51958.0	18538.0	29.0	4463.0
53338.0	18221.0	28.0	4533.0
54174.0	18016.0	30.0	4592.0
57454.0	17717.0	30.0	4690.0
65632.0	22856.0	28.0	4758.0
67459.0	21793.0	28.0	4821.0
67547.0	21998.0	30.0	4999.0
66098.0	21577.0	28.0	4983.0
66348.0	22158.0	28.0	4918.0
63633.0	21893.0	31.0	4968.0
55412.0	16676.0	30.0	4564.0
54127.0	17146.0	30.0	4196.0
53766.0	16389.0	31.0	3861.0
53914.0	17156.0	31.0	3467.0
52538.0	16304.0	28.0	3154.0
53119.0	17172.0	27.0	2622.0
54406.0	21698.0	29.0	6248.0
59555.0	29724.0	26.0	12002.0
64484.0	37803.0	28.0	17741.0
70248.0	45510.0	29.0	23563.0
76020.0	53929.0	31.0	29515.0
79604.0	60322.0	31.0	34561.0
78398.0	58220.0	36.0	32570.0
71903.0	49855.0	36.0	27240.0
67516.0	42609.0	38.0	21962.0
61819.0	34265.0	40.0	16627.0
56830.0	26617.0	38.0	11105.0
53315.0	19549.0	38.0	6508.0
50388.0	17561.0	31.0	5301.0
49575.0	17298.0	29.0	5318.0
49689.0	17422.0	28.0	5311.0
49165.0	17287.0	29.0	5309.0
49185.0	17340.0	37.0	5326.0
47783.0	17068.0	37.0	5335.0
51130.0	17079.0	36.0	5376.0
51984.0	17090.0	40.0	5435.0
51196.0	17276.0	42.0	5521.0
53004.0	17333.0	40.0	5554.0
53824.0	17630.0	34.0	5585.0
56686.0	17744.0	31.0	5626.0
64273.0	22070.0	34.0	5660.0
66299.0	22162.0	31.0	5712.0
66512.0	21700.0	31.0	5695.0
65919.0	21520.0	33.0	5695.0
64928.0	21256.0	32.0	5639.0
63290.0	21346.0	36.0	5599.0
55089.0	16920.0	35.0	5503.0
53662.0	16903.0	34.0	4940.0
53120.0	16886.0	35.0	4360.0
51882.0	17272.0	34.0	3786.0
52308.0	17291.0	35.0	3310.0
52238.0	17435.0	33.0	2802.0
49440.0	17383.0	35.0	2329.0
49505.0	17864.0	36.0	2294.0
48857.0	17615.0	33.0	2268.0
50310.0	18067.0	33.0	2276.0
49337.0	17633.0	34.0	2278.0
48979.0	18040.0	32.0	2230.0
48208.0	17479.0	32.0	2174.0
47306.0	17661.0	27.0	2194.0
47683.0	17334.0	27.0	2245.0
47041.0	17377.0	25.0	2293.0
47013.0	17175.0	25.0	2357.0
47447.0	17268.0	29.0	2432.0
47308.0	17465.0	29.0	2474.0
47561.0	17295.0	29.0	2450.0
47751.0	17448.0	29.0	2470.0
46446.0	16959.0	31.0	2440.0
46469.0	17363.0	32.0	2384.0
44685.0	16644.0	30.0	2380.0
48533.0	16969.0	31.0	2421.0
47990.0	16410.0	33.0	2467.0
47980.0	17363.0	34.0	2468.0
48532.0	17216.0	34.0	2535.0
48633.0	17251.0	30.0	2552.0
51093.0	17805.0	31.0	2586.0
58152.0	21584.0	32.0	2605.0
51190.0	20250.0	33.0	4227.0
50280.0	19476.0	34.0	3790.0
51096.0	19573.0	35.0	4088.0
51800.0	19533.0	33.0	4332.0
52157.0	19392.0	27.0	4299.0
48562.0	16191.0	25.0	4309.0
48458.0	16213.0	27.0	4022.0
48790.0	16135.0	26.0	4062.0
47415.0	16405.0	23.0	3837.0
45817.0	15731.0	22.0	3789.0
44375.0	16156.0	24.0	3520.0
38369.0	15211.0	26.0	2773.0
33912.0	14650.0	26.0	2298.0
31898.0	14665.0	24.0	1739.0
30249.0	14095.0	23.0	1179.0
30713.0	14542.0	28.0	1458.0
31438.0	14292.0	28.0	1654.0
33486.0	14963.0	27.0	2257.0
36186.0	15607.0	30.0	2775.0
37643.0	15918.0	31.0	3243.0
39094.0	15958.0	32.0	3568.0
38699.0	16249.0	30.0	2999.0
39054.0	16200.0	32.0	3001.0
38649.0	15972.0	34.0	3145.0
37605.0	15796.0	28.0	3258.0
37644.0	15256.0	27.0	3318.0
37785.0	16130.0	26.0	3319.0
38645.0	15609.0	29.0	3606.0
39021.0	16215.0	27.0	3695.0
46966.0	16389.0	26.0	4695.0
49215.0	16398.0	27.0	6363.0
50222.0	17552.0	27.0	7376.0
51321.0	16868.0	30.0	8768.0
52592.0	17202.0	28.0	10282.0
52420.0	16704.0	26.0	10876.0
51570.0	20202.0	26.0	9672.0
54209.0	20735.0	27.0	8143.0
53183.0	19851.0	25.0	6960.0
51697.0	19900.0	23.0	5569.0
50324.0	20053.0	27.0	4279.0
50342.0	19729.0	25.0	3590.0
46564.0	16584.0	28.0	3402.0
42308.0	15514.0	33.0	3387.0
42319.0	15619.0	34.0	3504.0
42340.0	15629.0	36.0	3409.0
41819.0	15166.0	38.0	3125.0
42163.0	16448.0	43.0	3325.0
38892.0	15940.0	36.0	3584.0
38447.0	17974.0	31.0	3366.0
38707.0	18565.0	35.0	3294.0
39510.0	18871.0	35.0	3514.0
41559.0	19663.0	31.0	3356.0
40546.0	18495.0	28.0	3159.0
40709.0	18809.0	28.0	2885.0
41432.0	18088.0	32.0	2601.0
41306.0	17250.0	28.0	2486.0
41427.0	17424.0	27.0	2762.0
40078.0	16945.0	27.0	3139.0
41829.0	17356.0	31.0	3747.0
41968.0	17585.0	30.0	4427.0
41289.0	16729.0	25.0	5095.0
41519.0	17272.0	27.0	5443.0
42369.0	17032.0	27.0	5358.0
42867.0	17191.0	26.0	5209.0
42037.0	17155.0	24.0	5303.0
44601.0	16831.0	25.0	5073.0
44542.0	16647.0	25.0	4867.0
45483.0	17050.0	25.0	5136.0
45715.0	17073.0	24.0	5308.0
45190.0	16889.0	25.0	5793.0
45417.0	17446.0	25.0	5498.0
52302.0	21240.0	27.0	5316.0
55376.0	22093.0	28.0	5552.0
54814.0	21451.0	27.0	5214.0
53340.0	21352.0	28.0	5251.0
53136.0	21571.0	26.0	4899.0
52123.0	20649.0	26.0	4957.0
46475.0	16946.0	27.0	5533.0
43802.0	16052.0	24.0	5199.0
43793.0	16159.0	26.0	5299.0
43904.0	16112.0	23.0	5095.0
43261.0	15614.0	27.0	5009.0
43440.0	16087.0	28.0	4715.0
39619.0	15842.0	26.0	4000.0
39303.0	16046.0	26.0	4199.0
38888.0	15866.0	30.0	4092.0
39304.0	16216.0	30.0	3887.0
39503.0	16299.0	26.0	3733.0
40918.0	16288.0	24.0	3808.0
40553.0	16308.0	24.0	4010.0
40821.0	16189.0	23.0	3922.0
40653.0	16581.0	19.0	3944.0
39354.0	15536.0	22.0	3987.0
39665.0	15979.0	25.0	4207.0
38271.0	15750.0	29.0	4103.0
37818.0	15455.0	30.0	4104.0
37795.0	15746.0	30.0	3849.0
37340.0	14928.0	31.0	3918.0
37808.0	15747.0	29.0	3905.0
37740.0	15329.0	27.0	3875.0
38374.0	15299.0	25.0	3947.0
41191.0	15426.0	25.0	3597.0
44184.0	15665.0	27.0	3650.0
45904.0	16422.0	28.0	3366.0
46915.0	16297.0	27.0	3227.0
47642.0	16458.0	27.0	2879.0
48130.0	16532.0	28.0	2874.0
55532.0	20315.0	31.0	3065.0
54086.0	19770.0	29.0	3119.0
53504.0	19984.0	26.0	3138.0
52710.0	19706.0	28.0	3397.0
52142.0	19861.0	28.0	3489.0
51525.0	19973.0	27.0	3604.0
45982.0	16275.0	30.0	3539.0
45071.0	16803.0	27.0	3381.0
44633.0	15952.0	34.0	3816.0
45499.0	16670.0	33.0	3509.0
46420.0	17988.0	33.0	3601.0
46467.0	17887.0	32.0	3544.0
41967.0	17966.0	28.0	3423.0
41077.0	17813.0	26.0	3262.0
40959.0	17952.0	22.0	2857.0
40527.0	17774.0	23.0	3494.0
39439.0	16086.0	24.0	3509.0
38989.0	16151.0	26.0	3236.0
39200.0	16084.0	27.0	3251.0
39117.0	15720.0	29.0	3504.0
38995.0	16254.0	32.0	3387.0
37976.0	15374.0	34.0	2963.0
37890.0	15836.0	34.0	2796.0
38397.0	15458.0	33.0	3260.0
38162.0	15576.0	30.0	3243.0
37838.0	15660.0	35.0	3035.0
37812.0	15284.0	33.0	3280.0
38159.0	15966.0	31.0	3037.0
38115.0	15546.0	28.0	3298.0
39037.0	16114.0	30.0	3295.0
42977.0	16208.0	31.0	3719.0
43523.0	16140.0	25.0	4326.0
43563.0	16619.0	25.0	4478.0
43955.0	16321.0	26.0	4845.0
43870.0	16437.0	29.0	4905.0
43687.0	16306.0	27.0	5530.0
50790.0	19559.0	32.0	5940.0
51126.0	20044.0	30.0	5898.0
50753.0	19705.0	29.0	5719.0
50652.0	19833.0	28.0	5749.0
50225.0	19705.0	30.0	5419.0
49835.0	19830.0	35.0	5690.0
42514.0	14991.0	38.0	5441.0
41919.0	15121.0	38.0	5405.0
42720.0	15232.0	37.0	5407.0
43146.0	15575.0	34.0	5461.0
44208.0	15500.0	32.0	5743.0
44481.0	15625.0	29.0	5271.0
41622.0	16025.0	31.0	5273.0
41726.0	15971.0	33.0	5617.0
42377.0	16145.0	35.0	5590.0
41633.0	15430.0	37.0	5212.0
41339.0	15922.0	38.0	5279.0
41262.0	15600.0	36.0	5409.0
41514.0	15989.0	34.0	5473.0
40466.0	15718.0	30.0	5380.0
39803.0	16070.0	31.0	5232.0
39684.0	16050.0	36.0	5301.0
39753.0	15992.0	36.0	5113.0
41150.0	15884.0	41.0	4903.0
41567.0	15945.0	43.0	4844.0
42213.0	16101.0	48.0	4555.0
42733.0	15825.0	47.0	4723.0
43985.0	16209.0	42.0	5020.0
44747.0	16339.0	42.0	5177.0
43421.0	16365.0	41.0	5467.0
45835.0	16067.0	40.0	5506.0
45727.0	16104.0	33.0	5672.0
45458.0	16428.0	37.0	5602.0
45112.0	16372.0	36.0	5291.0
44844.0	16412.0	34.0	5303.0
45043.0	16569.0	32.0	5145.0
51598.0	21092.0	33.0	5276.0
53343.0	21037.0	32.0	5444.0
53563.0	20943.0	32.0	5390.0
55290.0	20840.0	30.0	5269.0
55673.0	20827.0	33.0	5015.0
55216.0	20579.0	38.0	5295.0
49091.0	16302.0	39.0	5084.0
48086.0	16303.0	41.0	4619.0
47411.0	16170.0	40.0	4203.0
44730.0	16121.0	41.0	4127.0
44739.0	15994.0	40.0	4809.0
45952.0	16599.0	38.0	4909.0
43202.0	16007.0	32.0	5287.0
42375.0	16309.0	28.0	5618.0
43057.0	15889.0	31.0	6029.0
44768.0	16543.0	28.0	6377.0
46484.0	16452.0	26.0	5891.0
45488.0	16569.0	42.0	5439.0
44804.0	16547.0	44.0	5110.0
45630.0	16761.0	45.0	4947.0
45601.0	16902.0	42.0	5120.0
44762.0	16558.0	42.0	5082.0
41980.0	16323.0	43.0	5118.0
42073.0	15876.0	31.0	5198.0
42541.0	16280.0	31.0	5385.0
43347.0	16041.0	35.0	5766.0
43940.0	16403.0	35.0	5693.0
43453.0	16136.0	36.0	5593.0
43379.0	16118.0	36.0	5346.0
42775.0	15993.0	31.0	5287.0
45613.0	15911.0	37.0	5202.0
46297.0	16147.0	32.0	4606.0
45311.0	16170.0	30.0	4186.0
45807.0	16868.0	32.0	4037.0
47240.0	17187.0	34.0	4562.0
48044.0	17572.0	36.0	4396.0
55619.0	22095.0	31.0	4196.0
55211.0	22112.0	35.0	4408.0
55043.0	21909.0	37.0	4239.0
55645.0	21451.0	38.0	4486.0
55638.0	21621.0	38.0	4086.0
56021.0	20896.0	35.0	4062.0
50636.0	16562.0	34.0	4051.0
51784.0	16041.0	33.0	3949.0
53739.0	16141.0	35.0	4016.0
55341.0	15926.0	32.0	3665.0
55049.0	15853.0	34.0	3370.0
55637.0	15930.0	37.0	3321.0
51534.0	15824.0	39.0	3215.0
48467.0	15807.0	38.0	3257.0
47425.0	15646.0	35.0	3235.0
45994.0	15616.0	31.0	3269.0
45452.0	15897.0	30.0	3251.0
43015.0	16139.0	28.0	3385.0
41355.0	16215.0	27.0	3258.0
40733.0	16076.0	25.0	2945.0
41027.0	16371.0	24.0	2854.0
41583.0	16102.0	26.0	2779.0
43145.0	16059.0	30.0	2716.0
45787.0	15617.0	30.0	2438.0
47712.0	15829.0	29.0	2376.0
47978.0	15734.0	32.0	2384.0
46311.0	15641.0	32.0	2470.0
44132.0	15552.0	34.0	2500.0
42348.0	15279.0	33.0	2564.0
39906.0	15637.0	34.0	2511.0
42219.0	15641.0	37.0	2606.0
42495.0	15978.0	38.0	2654.0
42141.0	16381.0	42.0	2882.0
42235.0	16848.0	41.0	2904.0
41664.0	16707.0	42.0	2890.0
41655.0	16541.0	39.0	2871.0
46550.0	20878.0	34.0	2796.0
47389.0	20747.0	31.0	2675.0
48739.0	20881.0	31.0	2358.0
48618.0	20413.0	32.0	2330.0
48797.0	20826.0	32.0	2376.0
48473.0	20684.0	35.0	2397.0
42987.0	16314.0	39.0	2382.0
42504.0	16295.0	42.0	2452.0
41506.0	15682.0	39.0	2546.0
41692.0	16104.0	41.0	2572.0
41893.0	15655.0	41.0	2548.0
43244.0	16390.0	39.0	2658.0
40590.0	15954.0	40.0	2721.0
41548.0	16733.0	37.0	2813.0
41613.0	16220.0	38.0	2920.0
43867.0	17028.0	39.0	3672.0
45592.0	16857.0	41.0	5137.0
45610.0	16677.0	40.0	5963.0
44715.0	16492.0	38.0	6052.0
43509.0	16077.0	36.0	6413.0
43711.0	16339.0	37.0	6379.0
42936.0	15735.0	41.0	6441.0
41208.0	15908.0	38.0	5022.0
41231.0	16088.0	38.0	4194.0
40861.0	16369.0	40.0	4227.0
40257.0	15976.0	41.0	4016.0
40351.0	16124.0	43.0	4332.0
38814.0	15628.0	40.0	3794.0
39922.0	15918.0	34.0	4590.0
39235.0	15418.0	34.0	4835.0
43346.0	16190.0	33.0	4961.0
43999.0	16049.0	30.0	5593.0
45262.0	16935.0	24.0	6247.0
46411.0	16974.0	28.0	6455.0
45415.0	16878.0	27.0	5915.0
46105.0	16861.0	26.0	6312.0
52787.0	20659.0	27.0	7176.0
60296.0	22635.0	31.0	4371.0
61371.0	22803.0	30.0	4120.0
61232.0	22737.0	30.0	4309.0
60584.0	22803.0	31.0	4403.0
60297.0	22595.0	32.0	4477.0
55259.0	18505.0	28.0	4616.0
53044.0	17964.0	29.0	4327.0
53286.0	18314.0	34.0	4584.0
54740.0	18581.0	35.0	5226.0
56830.0	19759.0	36.0	6302.0
57366.0	19661.0	36.0	6457.0
54395.0	19679.0	35.0	6402.0
53230.0	19380.0	36.0	6691.0
53731.0	19595.0	32.0	6718.0
53191.0	19004.0	31.0	6318.0
51069.0	18112.0	38.0	4980.0
51536.0	18395.0	35.0	4850.0
51748.0	18727.0	37.0	4578.0
51677.0	18880.0	37.0	4317.0
50813.0	18546.0	36.0	4068.0
50190.0	18657.0	36.0	3790.0
50192.0	18570.0	29.0	3730.0
50008.0	18602.0	30.0	3621.0
49569.0	18289.0	30.0	3596.0
50010.0	18565.0	29.0	3648.0
49184.0	18119.0	34.0	3690.0
50435.0	18747.0	34.0	3698.0
51445.0	18722.0	39.0	3731.0
51852.0	18820.0	39.0	3715.0
54835.0	18358.0	38.0	3685.0
55799.0	18741.0	37.0	3642.0
56748.0	18905.0	35.0	3788.0
55549.0	18921.0	35.0	3761.0
54478.0	18274.0	29.0	3744.0
54338.0	18687.0	29.0	3717.0
60811.0	22294.0	30.0	3736.0
61705.0	22604.0	31.0	3724.0
61294.0	22356.0	29.0	3585.0
61582.0	22269.0	31.0	3640.0
62700.0	22786.0	35.0	3748.0
62812.0	22504.0	37.0	3748.0
56725.0	19672.0	38.0	3707.0
55213.0	19705.0	38.0	3588.0
55152.0	20031.0	40.0	3699.0
54939.0	19766.0	40.0	3792.0
54735.0	19956.0	36.0	3824.0
54365.0	19965.0	36.0	3892.0
51007.0	19425.0	33.0	4061.0
50965.0	18769.0	32.0	4319.0
51195.0	18804.0	33.0	4304.0
51142.0	19149.0	30.0	4240.0
52104.0	19359.0	29.0	4214.0
51914.0	19421.0	26.0	4114.0
52269.0	19547.0	29.0	4036.0
54560.0	19915.0	30.0	3920.0
54148.0	19676.0	28.0	3749.0
54737.0	19540.0	29.0	3604.0
52921.0	18926.0	29.0	3406.0
52305.0	18791.0	30.0	3342.0
50826.0	18251.0	31.0	3316.0
47471.0	17914.0	31.0	3258.0
46636.0	17768.0	32.0	3176.0
46451.0	17860.0	32.0	3125.0
46785.0	17973.0	36.0	3120.0
47345.0	18061.0	34.0	3107.0
50643.0	18284.0	35.0	3053.0
52418.0	18637.0	43.0	2975.0
53864.0	19475.0	40.0	2964.0
53551.0	19275.0	39.0	2976.0
53445.0	19324.0	36.0	2930.0
56081.0	19298.0	36.0	2781.0
60835.0	23772.0	33.0	2602.0
64947.0	24039.0	23.0	2710.0
66791.0	23231.0	28.0	2648.0
66916.0	23237.0	27.0	2620.0
66920.0	23231.0	26.0	2577.0
64213.0	23135.0	27.0	2673.0
59946.0	18989.0	28.0	2764.0
55543.0	18305.0	31.0	2613.0
53892.0	18949.0	28.0	2626.0
53969.0	18917.0	26.0	2666.0
54348.0	18975.0	28.0	2693.0
54883.0	19244.0	27.0	2735.0
52267.0	18924.0	25.0	2752.0
51884.0	19430.0	26.0	2817.0
50789.0	18541.0	23.0	2835.0
50730.0	18942.0	25.0	2768.0
49945.0	18495.0	23.0	2675.0
49711.0	18541.0	22.0	2505.0
49541.0	18764.0	23.0	2401.0
48835.0	18268.0	23.0	2284.0
49030.0	18928.0	25.0	2181.0
48768.0	18100.0	25.0	2052.0
48925.0	18707.0	26.0	2153.0
48862.0	18233.0	25.0	2219.0
47898.0	18212.0	24.0	2162.0
48395.0	18294.0	26.0	2176.0
48910.0	18243.0	29.0	2224.0
48644.0	18463.0	29.0	2333.0
49235.0	18449.0	36.0	2214.0
49584.0	18509.0	35.0	2167.0
53172.0	18719.0	37.0	2223.0
52827.0	18592.0	36.0	2211.0
52476.0	18935.0	36.0	2214.0
53296.0	19463.0	37.0	2301.0
52958.0	19158.0	33.0	2391.0
52725.0	19701.0	32.0	2610.0
58058.0	23364.0	32.0	2610.0
61667.0	24072.0	34.0	2617.0
60804.0	23146.0	32.0	2598.0
60286.0	22697.0	31.0	2480.0
60643.0	23181.0	31.0	2553.0
60589.0	22368.0	32.0	2435.0
55848.0	18971.0	31.0	2432.0
53519.0	18257.0	31.0	2430.0
55683.0	18691.0	31.0	2439.0
55802.0	18847.0	30.0	2473.0
56523.0	18866.0	36.0	2334.0
56042.0	19596.0	34.0	2235.0
52391.0	18764.0	30.0	2159.0
51267.0	18860.0	30.0	2144.0
50548.0	18863.0	31.0	2194.0
50639.0	18944.0	36.0	2179.0
49006.0	18470.0	34.0	2149.0
50110.0	18389.0	36.0	2178.0
51447.0	18224.0	39.0	2239.0
51172.0	18492.0	39.0	2222.0
49862.0	18135.0	38.0	2135.0
49638.0	18084.0	33.0	2137.0
49425.0	17954.0	30.0	2233.0
48716.0	17515.0	29.0	2387.0
47722.0	18304.0	33.0	2526.0
47494.0	17537.0	35.0	2579.0
48657.0	18288.0	38.0	2621.0
48510.0	18033.0	41.0	2558.0
49488.0	18267.0	39.0	2485.0
49577.0	18595.0	39.0	2285.0
61330.0	17996.0	35.0	2125.0
81605.0	18827.0	32.0	2216.0
97620.0	19002.0	30.0	2193.0
97370.0	18989.0	29.0	2302.0
96794.0	18972.0	29.0	2334.0
96684.0	18625.0	28.0	2607.0
94209.0	23386.0	27.0	3110.0
50612.0	19046.0	33.0	4277.0
50036.0	19175.0	34.0	3779.0
49595.0	18713.0	33.0	3972.0
50834.0	19131.0	29.0	3784.0
51711.0	18892.0	30.0	4239.0
46503.0	15847.0	32.0	4223.0
45262.0	15647.0	29.0	3858.0
45504.0	15198.0	30.0	4374.0
45709.0	15493.0	32.0	4135.0
44586.0	15297.0	33.0	4587.0
43330.0	15251.0	36.0	4169.0
38151.0	14813.0	35.0	3870.0
37288.0	14564.0	35.0	3869.0
36965.0	14939.0	34.0	3482.0
38159.0	14363.0	33.0	3927.0
38737.0	15234.0	32.0	3670.0
39617.0	15076.0	30.0	3714.0
40880.0	15652.0	28.0	3873.0
40837.0	15543.0	24.0	3881.0
42613.0	15767.0	26.0	3746.0
41070.0	15980.0	26.0	3178.0
41348.0	15677.0	28.0	3150.0
40619.0	15668.0	29.0	3007.0
39663.0	15436.0	30.0	3127.0
40551.0	15489.0	31.0	3106.0
